longitude,latitude,u_10m_component_of_wind,v_10m_component_of_wind,dewpoint_2m_temperature,temperature_2m,mean_sea_level_pressure,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_sensible_heat_flux,top_net_solar_radiation,top_net_thermal_radiation,total_cloud_cover,total_precipitation
42,-90,-3.2189279,1.3886756,265.95865,269.78845,102664.68,294798.5,-48355.594,99745.805,-150826.38,935915.5,-562831.4,0.99899286,0.000668898
42,-90,-1.5725349,0.096384525,268.24286,270.1412,102382.77,2822.375,-44471.312,99471.14,14762.4375,23547.5,-856907.5,1,9.87E-05
42,-90,-5.7324038,-0.059866786,269.2663,272.30093,102008.63,558661.6,-60690.188,99134.7,-260629.69,1175936.2,-591781.75,1,0
42,-90,-5.0319996,-1.7721983,270.0985,271.41138,101707.13,3154.5,-15897.156,98836.05,52801.188,23134.5,-575581.25,1,0.001083469
42,-90,6.1381164,-0.7970058,270.3169,272.29398,100364.6,379690.75,-46124.188,97532.88,-147149.75,1067011.1,-697300.7,1,0.000115274
42,-90,7.9627132,-1.3420476,266.7295,268.87103,100868.85,7305,-64057.938,97992.86,135171.38,31465.75,-707376.4,1,0.000138018
42,-90,4.0590687,0.63774973,260.34912,262.67905,101981.46,760875.5,-181577.62,99011.164,-445237.84,1288304,-760222.1,1,1.03E-06
42,-90,-1.2755282,1.092717,261.8613,263.99942,101471.6,10570.125,-110214.56,98548.19,9247.5625,35734.5,-618972.4,1,0
42,-90,0.0756312,2.4015524,273.4888,277.9115,99974,871722.44,-215378.98,97231.83,-77577,1483914.6,-791501.6,0.05850488,0
42,-90,4.8587704,-0.9881841,273.56906,275.65836,100154.28,20033.25,-242217.61,97372.164,237762.88,54049.25,-876230.75,0.7740222,0
42,-90,3.9526784,-0.83928573,256.3391,259.90442,102029.27,1289542.6,-350625.8,99024.95,-829867.6,1737981.4,-778924.25,1,0
42,-90,2.077546,-1.0791775,258.9975,261.72397,101937.7,18926.5,-203271.66,98957.79,30812.25,46751,-600287.5,1,0
42,-90,-2.810211,-0.11685264,264.45712,269.07736,102099.69,1179249.1,-305522.88,99182.68,-556101.75,1692676.2,-829578.9,0.16802222,5.18E-07
42,-90,-3.2003095,-0.48909867,267.08127,271.06143,101822.875,20365.375,-128065.66,98941.59,114172.31,57216.5,-809962.3,0.9595013,0
42,-90,-3.8191476,-1.2639219,268.07404,269.73407,101213.2,192363.38,-43541.562,98343.086,-45265.25,861072.6,-772074.9,1,0.000249673
42,-90,-2.200239,-3.2703738,268.68317,270.0004,101385.25,9518.625,-59140.625,98506.81,58952.438,51295.25,-751147.06,1,0.000258461
42,-90,0.83011717,-1.440394,264.3013,268.9979,103152.99,756891,-236928.39,100191.39,-330626.62,1365350.2,-768727.8,1,1.03E-06
42,-90,2.2326987,0.6239628,263.02878,266.37247,103404.08,16878.875,-158354.66,100452.86,51740.625,61829.75,-765967.3,0.5144889,0
42,-90,-0.9519237,0.33903384,263.39944,267.69705,103743.984,848700.8,-287775.06,100752.12,-361595,1421189.8,-706047.9,1,0
42,-90,-2.3323405,-0.48817956,265.96103,269.32974,103211,13890.5,-73975.19,100269.35,77759.75,54531.25,-570198.4,1,6.20E-06
42,-90,-2.434298,3.0835438,272.5161,273.61295,100686.74,230991,-24926.031,97859.73,-83586.81,922351.5,-742865.6,1,0.000537083
42,-90,5.12652,2.7811513,271.97427,274.02567,100802.62,12673,-89450.28,97987.46,124707.125,65823.25,-848332.8,0.78949535,3.72E-05
42,-90,4.0803466,0.10373759,264.2045,269.7508,102522.68,836691.94,-243436.61,99601.27,-353181.25,1416439,-802077.7,0.07095662,0
42,-90,1.8541257,0.099141955,264.8077,268.22827,102623.664,21029.375,-165462.03,99699.625,69063.125,66029.75,-583949,1,0
42,-90,-2.3403196,-1.3585917,266.86288,272.07227,103137.32,887162.4,-297837,100218.375,-282477.2,1515931.2,-821539,0.10849497,0
42,-90,-3.6586752,-0.7777041,269.5555,273.4735,102735.36,29551.875,-190296.56,99860.35,163453,92538,-821021.44,0.9329803,0
42,-90,-3.2065156,0.79492027,272.60464,273.63107,101148.67,111234.25,3937.375,98329.3,34701,892538.25,-629962.5,1,0.001406546
42,-90,-5.6100545,-1.2050978,274.5701,275.02255,100016.07,9020.5,9784.4375,97231.234,102152.625,72984,-770453.06,1,0.0001375
42,-90,11.017007,-1.498299,263.5151,266.5593,101305.82,1209299,-150668.78,98382.07,-858502.75,1762837.2,-806477.2,1,1.03E-06
42,-90,8.769508,-0.93211734,260.50613,263.73312,102122.29,54897.75,-253911.73,99155.09,-51275.125,116361,-788534.1,0.98998976,5.18E-07
42,-90,1.2104633,-0.9799119,254.37602,260.9167,103544.64,703321.5,-48066.312,100510.43,-581130.94,1354746.9,-730012.25,0.5799826,6.72E-06
42,-90,-0.9483774,-1.0497655,257.51013,263.8558,103336.27,33979.125,-80421.44,100328.72,-40103.875,92813.5,-591488.5,1,5.17E-06
42,-90,-3.788117,-1.2161273,259.31152,264.15976,103410.48,420476.62,-46000.22,100413.28,-260912.5,1156726.4,-783651.56,0.9995117,3.05E-05
42,-90,-3.880322,-1.4210924,264.2541,267.117,102969.195,19203.125,-41310.188,100009.08,45801.5,94603.75,-788482.4,0.99047804,3.41E-05
42,-90,2.4986749,-3.3696394,263.71698,267.91455,102466.38,1346543.2,-238891.19,99528.71,-786314,1976349.6,-796418.75,0.68249583,0
42,-90,2.2610693,-2.156393,261.14713,264.9754,102637.77,73658.125,-293105.62,99675.04,56619.25,151407.25,-783617.06,0.98998976,0
42,-90,0.707768,-0.26023626,259.12146,265.851,102743.06,890870.2,-105751.81,99766.8,-524143.53,1627748,-655531.4,1,2.48E-05
42,-90,0.22014499,-1.6426016,260.43884,268.56845,102414.125,74986.375,-250110.11,99480.734,13277.6875,163043.25,-791242.9,0.91549295,0
42,-90,-2.2312694,1.0421652,264.44296,273.03574,102249.13,1295408.8,-241515.14,99369.19,-590958.8,1930631.4,-641867,0.9704882,0
42,-90,-1.5521433,-0.41189206,265.50772,273.34943,102068.6,53071.5,-129387.97,99206.07,9813.1875,128135,-643264.5,0.8980056,5.63E-05
42,-90,0.97108454,-2.5369115,265.55612,270.14398,102829.02,1124406.8,-166433.12,99911.33,-605241,1764627.4,-627857.6,1,0
42,-90,0.16783631,-1.637087,265.98462,270.0143,102717.07,41726.75,-79904.91,99800.375,38801.812,121731.75,-671559.3,1,1.03E-06
42,-90,2.8949795,-2.7143025,257.0167,263.7136,102837.12,1257223.8,-153230.75,99831.56,-878229.2,1915001.8,-683394.8,1,2.07E-06
42,-90,4.7878437,-1.0332211,252.46605,257.2525,102815.44,101439,-327051.62,99739.21,-91364.25,187417.12,-747006.4,0,0
42,-90,5.730286,0.06053865,251.68222,258.1574,102800.15,1667351.6,-312258.38,99730.81,-1153833.5,2161907.8,-739932.6,0.8380053,0
42,-90,5.102582,0.69841206,254.28749,258.0612,102450.7,86552.5,-217362.44,99415.37,197.4375,182666.38,-729270.4,0.89550304,8.79E-06
42,-90,5.965232,-1.3549153,258.2609,263.96457,102525.164,1723854.2,-379633.8,99536.51,-1008041.75,2211481.8,-778855.25,0.8230052,0
42,-90,5.962572,-1.5874542,257.46173,262.27332,102701.26,96790.5,-279965.25,99704.42,94092.375,195473,-752820.6,0.9995117,2.59E-06
42,-90,5.840223,1.8592681,260.3515,268.91843,102829.805,1716826,-375171.06,99888.53,-898167.75,2257819.8,-806649.75,0.67300445,0
42,-90,4.3791265,0.08811247,264.01328,269.05923,102486.5,98893.375,-257837.31,99572.49,139060.12,194784.38,-745194.8,0.82498896,0
42,-90,-1.9227369,0.2829671,259.10376,268.59494,103083.37,1060211.9,-187321.38,100135.016,-546415.25,1739289.5,-540661.4,1,0
42,-90,-1.881954,-0.03229308,260.41995,269.98227,102648.62,94134.125,-206804.67,99728.414,85607.875,203873,-755477.56,0.93252254,1.03E-06
42,-90,-2.4635553,1.771032,269.29227,276.14496,102112.625,1711734.8,-376431.38,99276.234,-701469.2,2354075.8,-876731.1,0.615995,0
42,-90,-1.8385112,0.16072333,270.57898,276.78354,101941.1,72828,-63954.625,99113.71,71184.25,197607.38,-843260.44,0.80951583,0
42,-90,-6.6349497,1.348234,272.79114,275.9414,100489.36,569342.4,-61413.312,97698.41,34206.062,1375333.8,-482018.66,1,0.000707667
42,-90,-4.3156366,-0.21519911,275.5062,275.87726,99383.8,16104.125,4846.4688,96617.73,153059.5,137705.5,-751733.6,1,0.000556726
42,-90,7.660387,0.3362764,269.05145,273.6785,101841.69,1441286,-147920.88,98970.38,-824352.75,2122592.8,-830596.8,1,0
42,-90,5.452784,-0.14258814,268.16257,271.9914,102392.836,156170.75,-331844.97,99508.92,166917.5,282227.38,-833236.5,0.009521931,0
42,-90,2.9127111,-1.1003174,265.21616,276.6985,103081.27,1866577.2,-392608.94,100211.18,-808797.9,2480489.5,-878266.6,0.20150155,0
42,-90,1.999526,-0.2620746,268.29126,275.4325,102989.96,167736.88,-321741.75,100121.22,132272.5,299165.25,-865499.44,0,0
42,-90,-0.7187512,5.4521313,271.49384,281.9284,102384.6,1943002.4,-371224.8,99591.08,-538567.1,2610414.8,-877956.06,0.961485,0
42,-90,-2.3092892,5.296799,273.60565,277.82645,101812.42,28334.375,-1455.125,99017.76,337384.88,148446.5,-541127.2,1,0.001095876
42,-90,-3.3749673,3.231523,279.7039,283.67404,100696.805,1406310.9,-142858.94,97987.46,-232560.19,2256924.5,-615884.1,1,2.07E-06
42,-90,-3.7934365,6.304161,283.2063,284.82434,100142.66,62258,-68747.97,97472.914,634271,188656.5,-585588,0.99047804,0.000522608
42,-90,5.2931986,5.7545238,282.4886,287.66586,99122.66,1700334.6,-278849.53,96460.01,-207036.06,2453912.2,-921416.2,0.42700624,0.000433698
42,-90,5.2417765,4.150649,274.36234,276.21606,99833.05,34089.75,-48954.75,97060.914,190108.38,185213.88,-831994.25,1,0.000146288
42,-90,6.486545,-2.9257016,270.0643,275.36417,101713.27,865911.7,-104181.56,98875.625,-357777,1675256.5,-782271.3,1,2.89E-05
42,-90,6.2684445,-2.316321,269.12582,276.0655,102158.87,220033.62,-364757.9,99322.414,259893.25,367467.12,-893828.75,0.08148566,0
42,-90,3.3604379,-0.3025161,267.38464,277.12094,102907.92,2337690.2,-454096.03,100040.86,-1005072.2,2890989.5,-881423.9,0.019989938,0
42,-90,2.268162,-1.0644714,267.50626,274.81064,102656.71,228722,-351142.3,99817.766,65740.06,383716.38,-846124.44,0,0
42,-90,3.3178816,-1.9946269,266.56778,277.47092,102678.53,2343833,-462732.3,99826.766,-930055.25,2905448.8,-891482.4,0.03000015,0
42,-90,2.2442243,-0.79057205,269.09512,276.56046,102644.17,183176.88,-227486.33,99797.98,129232.25,336276.88,-818588.75,0.17101309,0
42,-90,3.0394933,-1.2106124,269.59802,278.55426,103025.234,1417877,-218767.39,100178.8,-473448.75,2157088,-809341.2,0.99801624,1.71E-05
42,-90,1.6963131,0.058700442,268.12244,277.62848,102844.05,131931.62,-181804.88,100014.48,69204.56,284430.75,-792140,0.99749744,0
42,-90,0.94360036,3.0357492,269.13644,281.72763,102912.1,2184231.2,-409179.03,100094.234,-670783.6,2823651.5,-753786.75,1,0
42,-90,-1.649668,1.3592635,271.97662,280.72794,102456.98,142225,-189263.5,99670.24,54215.312,282640.5,-584846.1,1,0
42,-90,3.3976746,0.7535596,275.289,280.5453,101503.87,1154512,-152590.25,98737.695,-283254.94,1952113.4,-808081.7,0.9525125,3.10E-06
42,-90,3.6370533,-2.1334147,273.8217,280.7586,101328.81,111787.75,-116805.44,98561.984,195411.25,272519.12,-795590.6,0.88900244,1.03E-06
42,-90,2.6804254,-2.660993,273.08743,280.4965,101930.26,1925238,-231783.81,99126.305,-872431.5,2625011.5,-871037.6,0.3294981,0
42,-90,4.2168813,-0.58744514,273.84412,281.89914,101579.766,271057.5,-339964.75,98819.86,221925.25,453257.62,-898797.6,0,0
42,-90,-0.067995965,-3.848504,268.3963,284.0031,102160.17,2249754.2,-397154.34,99374.586,-795434.8,2912127.5,-904232.25,0.06650084,0
42,-90,-2.2498877,-0.54148877,270.84103,281.3972,102250.96,282789.62,-350295.22,99474.734,29468.875,465169.25,-905888.56,0,0
42,-90,-0.17615965,3.3813405,271.54578,283.71448,102591.13,2479749,-454777.84,99798.58,-865148.94,3085154.5,-951539.8,0.2189889,0
42,-90,-0.9927067,1.9631293,272.69788,283.33942,102323.2,225733.62,-242011,99553.9,104768.625,390395.12,-701303.4,1,0
42,-90,-2.8004584,1.4327936,278.6356,280.81998,101845.21,386165.5,-35173.875,99074.734,-8216.375,1373199.5,-741865,0.99047804,0.000590324
42,-90,-2.7313046,-2.402719,279.75702,281.06815,101845.21,86995.25,-58954.656,99066.336,73163.94,292073.38,-809755.25,1,2.79E-05
42,-90,-1.913871,-2.7997813,267.36932,279.46194,102774.02,2209079,-433744.94,99934.71,-863027.8,2819589.2,-898935.6,0.104008675,0
42,-90,-1.2773013,-1.2712747,266.91837,278.0816,102715.24,318926.88,-382237.12,99894.53,71537.75,502418.5,-879802.1,0.16251355,0
42,-90,-1.2205597,0.486094,265.93152,269.64343,103199.766,110.75,-299138.62,100317.33,-792.4375,413,-792709.4,0.003997982,0
42,-90,-0.50774336,2.5899732,259.43546,281.10022,103197.805,2573883.2,-507029.47,100360.51,-821878.1,3124331.8,-899505,0.14200479,0
42,-90,-0.4128785,2.2857425,267.20404,279.08966,102885.72,323796.88,-380997.44,100078.05,43892.5,510474.38,-863153.06,0,0
42,-90,-0.6097009,4.129509,265.45462,275.12155,102668.47,276.75,-75152.875,99828.56,105899.94,1032.75,-804700.1,0.89699847,0
42,-90,0.43203932,6.077137,272.9458,286.945,102228.625,2270617.5,-364200.06,99476.54,-673611.8,3008246,-800076.4,0.95000994,0
42,-90,0.5614812,5.2067246,276.60403,287.8025,101674.87,238794,-187651.94,98961.984,278205.62,445959.25,-790362.94,0.98101723,0
42,-90,1.7583742,1.8574299,277.7951,280.65546,101554.945,1051.5,-193478.34,98822.85,145706.25,2547.5,-819675.7,0.96197337,0
42,-90,0.76450974,-2.2712836,280.95874,290.47812,101638.42,1613118,-197548.56,98933.8,-446369.1,2474912.5,-574977.44,1,0
42,-90,-1.3544345,-1.966134,275.15915,286.64664,101712.484,108024.625,-95194.03,98985.98,104344.44,291729.12,-549339.6,1,0
42,-90,-1.2666622,-2.6251473,272.64713,276.39035,101947.5,1660.25,-241411.83,99153.89,113677.375,4613,-854906.1,0.3254696,0
42,-90,-1.5131335,-0.8163074,271.85858,285.88397,101784.73,1920976.9,-275626.44,99030.35,-612523.5,2723608.5,-777337,0.97952175,0
42,-90,0.71752053,-1.5782629,275.87213,281.7597,101549.586,47205.375,-67632.28,98799.47,108162.44,221843.5,-473167.9,1,0.001033844
42,-90,0.5331103,-4.592996,269.72903,276.67896,101289.88,885.5,-48810.125,98495.414,226591.62,4337.75,-654979.25,0.9704882,0.000209354
42,-90,1.3718221,-5.973523,270.39127,280.0099,101548.93,1466687.2,-153292.72,98750.29,-690934.25,2378725,-660068.9,1,0
42,-90,2.4623249,-4.6536584,264.83133,277.2018,101878.66,227559.88,-179180.94,99064.54,48417.562,416352.62,-784462.44,0.33096302,0
42,-90,2.0332165,-2.4578667,262.1564,268.47504,102897.87,4205.875,-358828.22,99974.89,50255.875,9708.25,-821935.8,0,0
42,-90,2.6298897,-2.6444492,261.75977,276.4991,102899.305,2622029.2,-479571,100019.875,-1118269.2,3200482.8,-883390.75,0.9995117,0
42,-90,1.3833477,-0.08284497,266.1617,275.92465,102712.625,302269.5,-275481.8,99863.945,43680.375,507031.62,-824454.75,0,0
42,-90,0.4107613,3.2949429,268.23694,273.4568,102637.25,2490.375,-89904.81,99771.59,37811.938,10121.25,-786429.3,0.9649947,0
42,-90,2.4711907,7.064278,270.28503,282.89606,102238.555,2602383.5,-419055,99442.35,-997011.94,3283175,-862946,0.8850045,0
42,-90,1.4276772,4.618484,272.8679,283.00342,101799.75,330935.75,-296700.62,99041.75,227157.25,558602.4,-846158.94,0.8390429,0
42,-90,2.287667,1.9916222,271.53632,276.4545,101601.32,5644.75,-178726.4,98809.06,135312.75,14046,-646076.75,0.95898247,7.75E-06
42,-90,4.043997,-0.06354332,274.89944,279.0576,101646.26,560598.5,-70917.375,98845.05,-63011.938,1440606.2,-801629.1,0.95199364,0.000272935
42,-90,3.089142,1.2489685,272.54324,280.72656,101648.086,378030.5,-357898.47,98878.625,168897.25,604045.25,-905767.75,0,0
42,-90,2.2522035,0.59546995,271.1621,272.6481,102365.79,9518.625,-264159.56,99549.7,35337.312,21757.5,-857666.6,0.00100714,0
42,-90,2.3311098,2.5182815,271.61777,286.7066,102501.914,2488493,-406699.72,99736.81,-746507.6,3211155,-847487.4,0.9125021,0
42,-90,2.1440399,-0.14166903,276.05157,283.65732,102537.445,88766.125,-105751.81,99772.79,60154.438,289181.5,-552048.25,1,0.000127681
42,-90,-4.515119,-0.9008671,277.572,279.08548,102704.13,5202,-99677.47,99890.94,193148.62,17282,-603220.5,1,8.79E-06
42,-90,-6.7555256,0.97139245,276.13538,282.60464,102504.66,1620201.6,-205688.98,99713.42,-602412.9,2532748.8,-579204.4,1,2.43E-05
42,-90,-4.824538,-0.54148877,278.67337,280.5885,102243.65,188378.88,-116598.81,99447.75,80163.625,430949.38,-779545.4,1,3.62E-05
42,-90,-1.6957705,-0.16464722,277.47165,278.38138,101942.14,4759.375,-35359.812,99135.305,19428.938,23823,-864171,0.97952175,0
42,-90,0.37529778,-0.1379925,280.46884,287.20297,101863.89,2093805,-242196.95,99126.305,-649148.25,2961632.5,-906768.44,0.78146887,1.60E-05
42,-90,0.31944275,1.4419849,281.48285,286.37198,101829.41,136912.25,-58355.5,99090.33,21832.875,398313.12,-873332.25,0.87548256,0
42,-90,-1.7365537,1.9236069,278.39832,278.90143,102038.03,13503.125,-179883.4,99263.04,53861.75,36836.25,-873694.56,0.99252284,0
42,-90,-1.8447173,3.8096533,281.2208,289.2916,101854.88,2297900.5,-298291.53,99138.9,-659541.7,3134108.8,-826059.25,0.90999955,0
42,-90,-2.0734568,3.1083603,283.2866,290.8699,101477.734,393747.12,-298787.38,98794.67,199158.5,662501.25,-930612,0.835991,0
42,-90,-1.2187865,3.670865,282.61844,284.5859,101235.016,4039.875,-74264.47,98527.2,178795.75,24305,-642350.1,0.90801585,7.75E-06
42,-90,1.8097963,3.2241702,286.93182,288.54843,100804.32,710294.4,-51268.78,98133.79,-27872.062,1781014.2,-852559.75,0.99749744,0.000648737
42,-90,2.3984904,0.24528301,286.15747,290.6315,100773.09,337687.38,-223560.73,98111,152776.62,613615.75,-907786.4,0.5889857,0
42,-90,1.346111,-1.7721983,278.46207,279.11197,101262.84,23243,-253002.64,98554.19,45589.375,51708.5,-909856.75,0.85747635,0
42,-90,1.4853053,1.7958484,276.39154,294.08234,101148.016,2603988.5,-441492.8,98476.82,-603756.25,3364214.5,-978644.1,0.000488311,0
42,-90,2.4410467,2.2011828,278.9484,294.1395,100713.52,372994.5,-275523.12,98070.22,262721.38,645494.6,-908683.5,0.07251307,0
42,-90,1.9747016,-2.6628318,275.29724,280.00153,101320.195,27725.625,-302051.8,98588.37,171584,59420,-915032.6,0,0
42,-90,2.3905113,-2.2611732,272.22452,291.6772,101249.26,2636473.2,-461306.72,98559.586,-692206.94,3355264,-931388.4,0.49951932,0
42,-90,2.2841208,-1.38157,274.08847,289.49933,101082.18,360598.25,-281638.75,98401.86,152211,618504.25,-848764.1,0.8904979,0
42,-90,-4.2996783,-0.93395555,271.49265,277.04706,101728.03,14665.25,-122342.56,98895.42,-50285.25,42344.5,-519354,1,3.10E-06
42,-90,-6.3131185,-0.9146539,275.25595,275.75037,101515.1,269120.5,-26826.844,98699.31,44387.438,1257458,-477808.97,1,0.00077435
42,-90,-7.9701505,-2.1113558,273.58206,276.94666,101151.94,83896.125,-32033.406,98346.69,-90233,336001.38,-694315.94,1,1.09E-05
42,-90,-8.399259,-1.9642957,273.14056,275.97626,100621.04,21527.5,-126764.03,97820.14,86527,53223.25,-602616.6,1,0
42,-90,-7.705061,-1.7970148,276.6359,280.16885,100132.73,964971,-80607.375,97386.555,-99919.44,2008710.4,-516886.84,1,0.000175236
42,-90,-5.7909184,-0.18762529,279.69446,281.9828,99783.8,68566.875,-51558.03,97093.3,369555.12,286840.5,-493474.62,1,0.000513304
42,-90,2.3275635,4.237966,269.67947,276.35132,100347.36,33813,-226701.2,97567.664,209834.75,76770.75,-863946.7,0.22048435,0
42,-90,7.2578764,5.845517,269.30527,278.19595,100718.36,1672387.6,-195358.5,97940.086,-852068.75,2506997.8,-829699.6,1,0
42,-90,6.320753,1.3077925,268.19562,278.57797,101310.266,162258.12,-135792.88,98517,68002.56,417385.38,-804596.6,0.9330108,0
42,-90,3.6831558,1.2269094,268.75162,273.29367,101913.8,46486,-317175.7,99065.14,109010.875,93433.25,-858839.8,0,0
42,-90,5.662905,0.70576507,270.16226,281.47946,102050.96,2203268.2,-357051.38,99254.05,-884451.1,2953232.5,-899608.5,0.9490028,0
42,-90,1.4392028,-2.7446337,270.79852,280.8144,101833.33,348866.12,-189263.5,99045.34,27842.688,605215.75,-843191.44,0.36297745,0
42,-90,-0.32953927,-4.613217,269.61572,275.35718,101254.875,11455.5,-90524.66,98427.05,-5741.6875,54256,-589849.44,1,2.07E-05
42,-90,-0.32865268,-4.916528,271.00983,276.02783,100860.75,699115.6,-96826.25,98048.03,-327939.88,1750925.6,-571768.4,1,0.000544319
42,-90,1.0544238,-3.380669,270.31808,277.1363,100997.79,149142.5,-79099.125,98192.56,35620.125,431500.25,-749249.25,0.96047795,0
42,-90,1.4019661,-0.4670397,269.90256,271.61496,101605.234,54510.375,-266948.8,98804.266,40357.312,111266,-825748.7,0.018982798,0
42,-90,0.008250535,3.696601,271.4112,285.26352,101666.375,2528172,-381266.06,98911.61,-860977.44,3276909.5,-881941.5,0.2974837,0
42,-90,-2.7605622,3.1451254,272.836,283.32965,101447.95,426951.38,-269035.56,98698.72,102223.31,726258.9,-872366.1,0.8935193,0
42,-90,0.54020303,2.3886847,279.456,282.7176,101164.61,57388.125,-196122.94,98457.03,149665.75,125725,-879077.5,0.5215083,0
42,-90,0.16517657,1.091798,284.38678,294.95096,101125.414,2605704,-358001.78,98458.83,-683510.4,3492349.5,-925746.7,0.2229869,0
42,-90,-2.764995,-1.2409436,285.91547,293.6515,101176.1,117543.125,-22777.281,98508.61,43397.562,399759.12,-676045.06,0.903499,2.59E-06
42,-90,-3.925538,0.807788,279.73932,283.95428,101180.55,9131.25,-9161.6875,98450.44,51104.312,61072.25,-503170.75,1,0
42,-90,-2.6390996,3.6653504,286.933,294.48526,100544.875,1555342.6,-203788.17,97895.11,-163340.94,2525794.5,-792209,0.6670227,1.19E-05
42,-90,0.4107613,4.867567,288.08868,291.10553,100029,122357.75,-42136.625,97390.16,124707.125,362647.5,-446460.38,0.98300093,0.003133066
42,-90,2.6866314,-1.7391099,278.9366,282.30487,100106.2,22523.625,-61557.938,97384.76,8469.8125,97633.25,-779804.2,0.97900295,0
42,-90,3.7895463,-3.1665125,276.41162,281.53662,100701.9,453957.5,-68768.625,97949.08,-198692.94,1545331.2,-654996.5,1,0
42,-90,0.6182228,-3.7749739,274.99625,281.91168,101007.06,191754.62,-94946.09,98256.13,38519,465031.5,-724405,1,0
42,-90,0.24851578,-5.9036694,273.58087,279.00043,101268.2,53016.125,-197796.5,98481.625,87799.69,114571,-679495.6,0.99700916,0
42,-90,-1.1558387,-6.1306934,271.0795,286.7317,101308.17,2819650,-471244.62,98573.375,-1022253.25,3492349.5,-955784,0,0
42,-90,-1.2329719,-4.819101,267.33508,287.61566,101180.28,551799.4,-405460.06,98476.23,249358.38,814872.4,-974555.2,0,0
42,-90,0.62797517,-3.1683507,268.6572,275.50497,101367.09,91754.5,-338022.6,98583.57,98829.5,166761.38,-877127.94,0,0
42,-90,0.6643253,-2.3852553,264.68378,291.39276,101191.125,2822804.5,-515603.78,98497.21,-681601.4,3480713.5,-982784.9,0,0
